frame,memory_bank_active_slots,memory_bank_writes,memory_bank_appends,memory_bank_replacements,memory_bank_duplicate_skips,memory_bank_low_quality_skips,memory_bank_stable_medium_writes,memory_slot_scale_small,memory_slot_scale_medium,memory_slot_scale_large,memory_slot_conf_medium,memory_slot_conf_high,memory_retrieval_top1_sim,memory_retrieval_mean_topk_sim,memory_retrieval_top1_slot,memory_retrieval_entropy,memory_slot_mean_pairwise_sim,memory_slot_max_pairwise_sim,memory_bank_context_norm,memory_debug_images_saved
828.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8537603616714478,0.8517427444458008,8.0,0.9997063875198364,0.927394449710846,1.0,1.0,64.0
829.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.9059963226318359,0.905920147895813,13.0,0.9999995827674866,0.927394449710846,1.0,1.0,64.0
830.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8967626094818115,0.8966938853263855,13.0,0.9999996423721313,0.927394449710846,1.0,1.0,64.0
831.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.9109638929367065,0.9108868837356567,13.0,0.9999996423721313,0.927394449710846,1.0,1.0,64.0
832.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8738085627555847,0.8726881742477417,8.0,0.9999094605445862,0.927394449710846,1.0,1.0,64.0
833.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8738085627555847,0.8726881742477417,8.0,0.9999094605445862,0.927394449710846,1.0,1.0,64.0
834.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8738085627555847,0.8726881742477417,8.0,0.9999094605445862,0.927394449710846,1.0,1.0,64.0
835.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8907238245010376,0.8072847723960876,0.0,0.6309179663658142,0.927394449710846,1.0,1.0,64.0
836.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8907238245010376,0.8072847723960876,0.0,0.6309179663658142,0.927394449710846,1.0,1.0,64.0
837.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8139344453811646,0.7256251573562622,0.0,0.5997830629348755,0.927394449710846,1.0,1.0,64.0
838.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8107078075408936,0.696354329586029,0.0,0.44376906752586365,0.927394449710846,1.0,1.0,64.0
839.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8107078075408936,0.696354329586029,0.0,0.44376906752586365,0.927394449710846,1.0,1.0,64.0
840.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8664741516113281,0.7845075130462646,0.0,0.6403891444206238,0.927394449710846,1.0,0.9999999403953552,64.0
841.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8664741516113281,0.7845075130462646,0.0,0.6403891444206238,0.927394449710846,1.0,0.9999999403953552,64.0
842.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8664741516113281,0.7845075130462646,0.0,0.6403891444206238,0.927394449710846,1.0,0.9999999403953552,64.0
843.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8664741516113281,0.7845075130462646,0.0,0.6403891444206238,0.927394449710846,1.0,0.9999999403953552,64.0
844.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8664741516113281,0.7845075130462646,0.0,0.6403891444206238,0.927394449710846,1.0,0.9999999403953552,64.0
845.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8664741516113281,0.7845075130462646,0.0,0.6403891444206238,0.927394449710846,1.0,0.9999999403953552,64.0
846.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.7755905389785767,0.6492089033126831,0.0,0.38047119975090027,0.927394449710846,1.0,1.0,64.0
847.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.7755905389785767,0.6492089033126831,0.0,0.38047119975090027,0.927394449710846,1.0,1.0,64.0
848.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8457923531532288,0.8219712972640991,0.0,0.960200309753418,0.927394449710846,1.0,0.9999999403953552,64.0
849.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8923525810241699,0.8907202482223511,11.0,0.9998077750205994,0.927394449710846,1.0,1.0,64.0
850.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8926645517349243,0.8910418748855591,11.0,0.9998100996017456,0.927394449710846,1.0,0.9999999403953552,64.0
851.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8230612277984619,0.7927125692367554,0.0,0.9365001320838928,0.927394449710846,1.0,0.9999999403953552,64.0
852.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8230612277984619,0.7927125692367554,0.0,0.9365001320838928,0.927394449710846,1.0,0.9999999403953552,64.0
853.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8230612277984619,0.7927125692367554,0.0,0.9365001320838928,0.927394449710846,1.0,0.9999999403953552,64.0
854.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8230612277984619,0.7927125692367554,0.0,0.9365001320838928,0.927394449710846,1.0,0.9999999403953552,64.0
855.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8230612277984619,0.7927125692367554,0.0,0.9365001320838928,0.927394449710846,1.0,0.9999999403953552,64.0
856.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8709900975227356,0.8594593405723572,0.0,0.9904724955558777,0.927394449710846,1.0,0.9999999403953552,64.0
857.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8823139667510986,0.8817189931869507,8.0,0.9999745488166809,0.927394449710846,1.0,1.0,64.0
858.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8823139667510986,0.8817189931869507,8.0,0.9999745488166809,0.927394449710846,1.0,1.0,64.0
859.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8823139667510986,0.8817189931869507,8.0,0.9999745488166809,0.927394449710846,1.0,1.0,64.0
860.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8606232404708862,0.8605273365974426,8.0,0.9999992847442627,0.927394449710846,1.0,0.9999999403953552,64.0
861.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8606241941452026,0.8605620861053467,8.0,0.9999996423721313,0.927394449710846,1.0,1.0,64.0
862.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8654711246490479,0.8648492097854614,8.0,0.9999721050262451,0.927394449710846,1.0,1.0,64.0
863.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8654711246490479,0.8648492097854614,8.0,0.9999721050262451,0.927394449710846,1.0,1.0,64.0
864.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8654711246490479,0.8648492097854614,8.0,0.9999721050262451,0.927394449710846,1.0,1.0,64.0
865.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.7767482399940491,0.7153291702270508,0.0,0.7717975974082947,0.927394449710846,1.0,1.0,64.0
866.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.7767482399940491,0.7153291702270508,0.0,0.7717975974082947,0.927394449710846,1.0,1.0,64.0
867.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.7767482399940491,0.7153291702270508,0.0,0.7717975974082947,0.927394449710846,1.0,1.0,64.0
868.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.7767482399940491,0.7153291702270508,0.0,0.7717975974082947,0.927394449710846,1.0,1.0,64.0
869.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.7767482399940491,0.7153291702270508,0.0,0.7717975974082947,0.927394449710846,1.0,1.0,64.0
870.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.7767482399940491,0.7153291702270508,0.0,0.7717975974082947,0.927394449710846,1.0,1.0,64.0
871.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.7980493903160095,0.761335015296936,0.0,0.9089484214782715,0.927394449710846,1.0,1.0,64.0
872.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
873.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
874.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
875.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
876.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
877.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
878.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
879.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
880.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
881.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
882.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
883.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
884.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
885.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
886.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
887.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
888.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
889.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
890.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
891.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
892.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
893.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
894.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
895.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
896.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
897.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
898.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
899.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
900.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
901.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
902.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
903.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
904.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
905.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
906.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
907.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
908.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
909.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
910.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
911.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
912.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
913.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
914.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
915.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
916.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
917.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
918.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
919.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
920.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
921.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
922.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
923.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
924.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
925.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
926.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
927.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
928.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
929.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
930.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
931.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
932.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
933.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
934.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
935.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
936.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
937.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
938.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
939.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
940.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
941.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
942.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
943.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
944.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
945.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
946.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
947.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
948.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
949.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
950.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
951.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
952.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
953.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8109263777732849,0.8070522546768188,8.0,0.9989182353019714,0.927394449710846,1.0,1.0,64.0
954.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.811597466468811,0.7325196862220764,0.0,0.6590191125869751,0.927394449710846,1.0,1.0,64.0
955.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8229330778121948,0.7577266693115234,0.0,0.7480651140213013,0.927394449710846,1.0,1.0,64.0
956.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8354512453079224,0.7874000072479248,0.0,0.8508780598640442,0.927394449710846,1.0,0.9999999403953552,64.0
957.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8344169855117798,0.7828182578086853,0.0,0.8307957053184509,0.927394449710846,1.0,1.0,64.0
958.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8094453811645508,0.7429471015930176,0.0,0.7398836016654968,0.927394449710846,1.0,0.9999999403953552,64.0
959.0,16.0,18.0,16.0,2.0,111.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.7951177954673767,0.7134057283401489,0.0,0.6420287489891052,0.927394449710846,1.0,0.9999999403953552,64.0
