frame,memory_bank_active_slots,memory_bank_writes,memory_bank_appends,memory_bank_replacements,memory_bank_duplicate_skips,memory_bank_low_quality_skips,memory_bank_stable_medium_writes,memory_slot_scale_small,memory_slot_scale_medium,memory_slot_scale_large,memory_slot_conf_medium,memory_slot_conf_high,memory_retrieval_top1_sim,memory_retrieval_mean_topk_sim,memory_retrieval_top1_slot,memory_retrieval_entropy,memory_slot_mean_pairwise_sim,memory_slot_max_pairwise_sim,memory_bank_context_norm,memory_debug_images_saved
1381.0,16.0,24.0,16.0,8.0,297.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9836351871490479,0.9574062824249268,12.0,0.9520309567451477,0.8367952108383179,0.996836245059967,1.0,64.0
1382.0,16.0,24.0,16.0,8.0,298.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9851838946342468,0.9594297409057617,12.0,0.9536958932876587,0.8367952108383179,0.996836245059967,0.9999999403953552,64.0
1383.0,16.0,24.0,16.0,8.0,299.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9833012819290161,0.9601181149482727,12.0,0.9622480869293213,0.8367952108383179,0.996836245059967,1.0,64.0
1384.0,16.0,24.0,16.0,8.0,300.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9832291007041931,0.9599543809890747,12.0,0.9619572758674622,0.8367952108383179,0.996836245059967,1.0,64.0
1385.0,16.0,24.0,16.0,8.0,301.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.94511878490448,0.9424806833267212,5.0,0.9994981288909912,0.8367952108383179,0.996836245059967,1.0,64.0
1386.0,16.0,24.0,16.0,8.0,302.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9448980093002319,0.9422543048858643,5.0,0.9994961023330688,0.8367952108383179,0.996836245059967,1.0,64.0
1387.0,16.0,24.0,16.0,8.0,303.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9712009429931641,0.9494450092315674,11.0,0.9666483402252197,0.8367952108383179,0.996836245059967,1.0,64.0
1388.0,16.0,24.0,16.0,8.0,304.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9607030153274536,0.9585208892822266,3.0,0.9996565580368042,0.8367952108383179,0.996836245059967,1.0,64.0
1389.0,16.0,24.0,16.0,8.0,305.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9591761827468872,0.9582860469818115,3.0,0.9999428987503052,0.8367952108383179,0.996836245059967,1.0,64.0
1390.0,16.0,24.0,16.0,8.0,306.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9547287821769714,0.9518672227859497,11.0,0.9994094967842102,0.8367952108383179,0.996836245059967,0.9999999403953552,64.0
1391.0,16.0,24.0,16.0,8.0,307.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9577517509460449,0.9544123411178589,3.0,0.9991960525512695,0.8367952108383179,0.996836245059967,1.0,64.0
1392.0,16.0,24.0,16.0,8.0,308.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.96455979347229,0.9616903066635132,3.0,0.9994062781333923,0.8367952108383179,0.996836245059967,1.0,64.0
1393.0,16.0,24.0,16.0,8.0,308.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9226760864257812,0.9201192855834961,11.0,0.9995285868644714,0.8367952108383179,0.996836245059967,1.0,64.0
1394.0,16.0,24.0,16.0,8.0,308.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9234586358070374,0.920677125453949,11.0,0.9994421005249023,0.8367952108383179,0.996836245059967,1.0,64.0
1395.0,16.0,24.0,16.0,8.0,308.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9528340697288513,0.9460402727127075,11.0,0.9966781735420227,0.8367952108383179,0.996836245059967,0.9999999403953552,64.0
1396.0,16.0,24.0,16.0,8.0,309.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.952811598777771,0.9460249543190002,11.0,0.9966852068901062,0.8367952108383179,0.996836245059967,1.0,64.0
1397.0,16.0,24.0,16.0,8.0,310.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9527793526649475,0.9459973573684692,11.0,0.9966897368431091,0.8367952108383179,0.996836245059967,1.0,64.0
1398.0,16.0,24.0,16.0,8.0,311.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9584769606590271,0.955431342124939,12.0,0.9993311762809753,0.8367952108383179,0.996836245059967,0.9999999403953552,64.0
1399.0,16.0,24.0,16.0,8.0,312.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9623510837554932,0.9556031227111816,12.0,0.9967228770256042,0.8367952108383179,0.996836245059967,0.9999999403953552,64.0
1400.0,16.0,24.0,16.0,8.0,313.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9535000324249268,0.94732666015625,11.0,0.9972561597824097,0.8367952108383179,0.996836245059967,1.0,64.0
1401.0,16.0,24.0,16.0,8.0,314.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9495975971221924,0.9459292888641357,11.0,0.9990299940109253,0.8367952108383179,0.996836245059967,0.9999999403953552,64.0
1402.0,16.0,24.0,16.0,8.0,314.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.896339476108551,0.8935912847518921,11.0,0.9994553923606873,0.8367952108383179,0.996836245059967,0.9999999403953552,64.0
1403.0,16.0,24.0,16.0,8.0,314.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8963581323623657,0.8936134576797485,11.0,0.9994567632675171,0.8367952108383179,0.996836245059967,1.0,64.0
1404.0,16.0,24.0,16.0,8.0,314.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9652611613273621,0.9565138220787048,11.0,0.994501531124115,0.8367952108383179,0.996836245059967,1.0,64.0
1405.0,16.0,24.0,16.0,8.0,314.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9569977521896362,0.9547821283340454,11.0,0.9996459484100342,0.8367952108383179,0.996836245059967,0.9999999403953552,64.0
1406.0,16.0,24.0,16.0,8.0,315.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9538947343826294,0.9490728974342346,11.0,0.9983248114585876,0.8367952108383179,0.996836245059967,0.9999999403953552,64.0
1407.0,16.0,24.0,16.0,8.0,316.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9605309367179871,0.9583142995834351,5.0,0.9996457099914551,0.8367952108383179,0.996836245059967,1.0,64.0
1408.0,16.0,24.0,16.0,8.0,317.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.961866021156311,0.9604701995849609,11.0,0.9998594522476196,0.8367952108383179,0.996836245059967,1.0,64.0
1409.0,16.0,24.0,16.0,8.0,318.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9599931240081787,0.9584177732467651,5.0,0.9998209476470947,0.8367952108383179,0.996836245059967,1.0,64.0
1410.0,16.0,24.0,16.0,8.0,319.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9703079462051392,0.963517963886261,5.0,0.9966819286346436,0.8367952108383179,0.996836245059967,1.0,64.0
1411.0,16.0,24.0,16.0,8.0,320.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9727305769920349,0.9665580987930298,11.0,0.9972569346427917,0.8367952108383179,0.996836245059967,1.0,64.0
1412.0,16.0,24.0,16.0,8.0,321.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9367888569831848,0.9269323348999023,0.0,0.9930258393287659,0.8367952108383179,0.996836245059967,1.0,64.0
1413.0,16.0,24.0,16.0,8.0,322.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9369980096817017,0.9270394444465637,0.0,0.9928814768791199,0.8367952108383179,0.996836245059967,0.9999999403953552,64.0
1414.0,16.0,24.0,16.0,8.0,323.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9487087726593018,0.9457192420959473,5.0,0.9993555545806885,0.8367952108383179,0.996836245059967,1.0,64.0
1415.0,16.0,24.0,16.0,8.0,324.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.942176103591919,0.9418985247612,5.0,0.9999944567680359,0.8367952108383179,0.996836245059967,1.0,64.0
1416.0,16.0,24.0,16.0,8.0,325.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9465759992599487,0.9442582130432129,5.0,0.99961256980896,0.8367952108383179,0.996836245059967,1.0,64.0
1417.0,16.0,24.0,16.0,8.0,326.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9389896988868713,0.9385329484939575,11.0,0.9999849200248718,0.8367952108383179,0.996836245059967,1.0,64.0
1418.0,16.0,24.0,16.0,8.0,327.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9365863800048828,0.9360391497612,0.0,0.9999783039093018,0.8367952108383179,0.996836245059967,0.9999999403953552,64.0
1419.0,16.0,24.0,16.0,8.0,328.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.956418514251709,0.9511151313781738,0.0,0.9979739189147949,0.8367952108383179,0.996836245059967,1.0,64.0
1420.0,16.0,24.0,16.0,8.0,329.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9564353227615356,0.9511719346046448,0.0,0.9980044960975647,0.8367952108383179,0.996836245059967,1.0,64.0
1421.0,16.0,24.0,16.0,8.0,330.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9393185973167419,0.9280663728713989,0.0,0.9909243583679199,0.8367952108383179,0.996836245059967,0.9999999403953552,64.0
1422.0,16.0,24.0,16.0,8.0,331.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.937720000743866,0.92862868309021,0.0,0.9940624833106995,0.8367952108383179,0.996836245059967,1.0,64.0
1423.0,16.0,24.0,16.0,8.0,332.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.965398907661438,0.9564536809921265,11.0,0.9942509531974792,0.8367952108383179,0.996836245059967,1.0,64.0
1424.0,16.0,24.0,16.0,8.0,333.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9657081365585327,0.9574878215789795,11.0,0.9951419830322266,0.8367952108383179,0.996836245059967,0.9999999403953552,64.0
1425.0,16.0,24.0,16.0,8.0,334.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9299440383911133,0.9153860807418823,11.0,0.9848727583885193,0.8367952108383179,0.996836245059967,1.0,64.0
1426.0,16.0,24.0,16.0,8.0,335.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.963808536529541,0.9501407742500305,11.0,0.9866495132446289,0.8367952108383179,0.996836245059967,1.0,64.0
1427.0,16.0,24.0,16.0,8.0,336.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9655524492263794,0.9529937505722046,11.0,0.9887120723724365,0.8367952108383179,0.996836245059967,0.9999999403953552,64.0
1428.0,16.0,24.0,16.0,8.0,337.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9634221196174622,0.9527361392974854,11.0,0.9918097257614136,0.8367952108383179,0.996836245059967,1.0,64.0
1429.0,16.0,24.0,16.0,8.0,338.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9578132629394531,0.9497606754302979,12.0,0.9953375458717346,0.8367952108383179,0.996836245059967,1.0,64.0
1430.0,16.0,24.0,16.0,8.0,339.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9577828645706177,0.9498516917228699,12.0,0.9954766631126404,0.8367952108383179,0.996836245059967,1.0,64.0
1431.0,16.0,24.0,16.0,8.0,340.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9507675170898438,0.9495388269424438,12.0,0.9998911023139954,0.8367952108383179,0.996836245059967,1.0,64.0
1432.0,16.0,24.0,16.0,8.0,341.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9507983326911926,0.9493074417114258,12.0,0.999839723110199,0.8367952108383179,0.996836245059967,1.0,64.0
1433.0,16.0,24.0,16.0,8.0,342.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.948645293712616,0.9437203407287598,12.0,0.9982523918151855,0.8367952108383179,0.996836245059967,1.0,64.0
1434.0,16.0,24.0,16.0,8.0,343.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9462957382202148,0.9394959211349487,12.0,0.9966722726821899,0.8367952108383179,0.996836245059967,0.9999999403953552,64.0
1435.0,16.0,24.0,16.0,8.0,344.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.970478355884552,0.9542388916015625,5.0,0.9812244772911072,0.8367952108383179,0.996836245059967,0.9999999403953552,64.0
1436.0,16.0,24.0,16.0,8.0,345.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.964649498462677,0.9509725570678711,5.0,0.9866317510604858,0.8367952108383179,0.996836245059967,0.9999999403953552,64.0
1437.0,16.0,24.0,16.0,8.0,346.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9716044664382935,0.9563461542129517,5.0,0.9833993911743164,0.8367952108383179,0.996836245059967,1.0,64.0
1438.0,16.0,24.0,16.0,8.0,347.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9596571326255798,0.9494946002960205,5.0,0.9925884008407593,0.8367952108383179,0.996836245059967,1.0,64.0
1439.0,16.0,24.0,16.0,8.0,348.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9646285176277161,0.9512137174606323,5.0,0.9871346354484558,0.8367952108383179,0.996836245059967,1.0,64.0
1440.0,16.0,24.0,16.0,8.0,349.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9607377648353577,0.9511494636535645,5.0,0.9933986067771912,0.8367952108383179,0.996836245059967,0.9999999403953552,64.0
1441.0,16.0,24.0,16.0,8.0,350.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9580533504486084,0.9470173120498657,5.0,0.9912675619125366,0.8367952108383179,0.996836245059967,1.0,64.0
1442.0,16.0,24.0,16.0,8.0,351.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9540385007858276,0.9457412362098694,5.0,0.9950509071350098,0.8367952108383179,0.996836245059967,1.0,64.0
1443.0,16.0,24.0,16.0,8.0,352.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9571470022201538,0.9450266361236572,5.0,0.9894804954528809,0.8367952108383179,0.996836245059967,1.0,64.0
1444.0,16.0,24.0,16.0,8.0,353.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9528510570526123,0.93571537733078,5.0,0.9791258573532104,0.8367952108383179,0.996836245059967,1.0,64.0
1445.0,16.0,24.0,16.0,8.0,354.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9528347849845886,0.9356883764266968,5.0,0.9791001677513123,0.8367952108383179,0.996836245059967,1.0,64.0
1446.0,16.0,24.0,16.0,8.0,355.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9549996256828308,0.9415260553359985,5.0,0.9870227575302124,0.8367952108383179,0.996836245059967,1.0,64.0
1447.0,16.0,24.0,16.0,8.0,356.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.949145495891571,0.9294787645339966,5.0,0.9726301431655884,0.8367952108383179,0.996836245059967,1.0,64.0
1448.0,16.0,24.0,16.0,8.0,357.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9522916078567505,0.9368236064910889,5.0,0.9829453229904175,0.8367952108383179,0.996836245059967,1.0,64.0
1449.0,16.0,24.0,16.0,8.0,358.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9513940215110779,0.9366506338119507,5.0,0.9844890236854553,0.8367952108383179,0.996836245059967,1.0,64.0
1450.0,16.0,24.0,16.0,8.0,359.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9257733821868896,0.9023942351341248,5.0,0.9616241455078125,0.8367952108383179,0.996836245059967,0.9999999403953552,64.0
1451.0,16.0,24.0,16.0,8.0,360.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9352138638496399,0.9153182506561279,5.0,0.9720019102096558,0.8367952108383179,0.996836245059967,0.9999999403953552,64.0
1452.0,16.0,24.0,16.0,8.0,361.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9300501346588135,0.9066103100776672,5.0,0.9614301919937134,0.8367952108383179,0.996836245059967,0.9999999403953552,64.0
1453.0,16.0,24.0,16.0,8.0,362.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9375194907188416,0.9223027229309082,5.0,0.9834886193275452,0.8367952108383179,0.996836245059967,1.0,64.0
1454.0,16.0,24.0,16.0,8.0,363.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9417564868927002,0.9250710010528564,5.0,0.9801933765411377,0.8367952108383179,0.996836245059967,1.0,64.0
1455.0,16.0,24.0,16.0,8.0,364.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9396886229515076,0.9235866069793701,5.0,0.981536865234375,0.8367952108383179,0.996836245059967,1.0,64.0
1456.0,16.0,24.0,16.0,8.0,365.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9419896006584167,0.9323071241378784,5.0,0.9932688474655151,0.8367952108383179,0.996836245059967,1.0,64.0
1457.0,16.0,24.0,16.0,8.0,366.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9324160814285278,0.9237961769104004,5.0,0.9946599006652832,0.8367952108383179,0.996836245059967,0.9999999403953552,64.0
1458.0,16.0,24.0,16.0,8.0,367.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9486465454101562,0.9371525049209595,5.0,0.9905325770378113,0.8367952108383179,0.996836245059967,1.0,64.0
1459.0,16.0,24.0,16.0,8.0,368.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.94035404920578,0.9260969161987305,5.0,0.9854851961135864,0.8367952108383179,0.996836245059967,1.0,64.0
1460.0,16.0,24.0,16.0,8.0,369.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9335277080535889,0.9228569865226746,5.0,0.9918328523635864,0.8367952108383179,0.996836245059967,1.0,64.0
1461.0,16.0,24.0,16.0,8.0,370.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9415794014930725,0.9326193928718567,5.0,0.9942320585250854,0.8367952108383179,0.996836245059967,0.9999999403953552,64.0
1462.0,16.0,24.0,16.0,8.0,371.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9452762007713318,0.9342987537384033,5.0,0.9913595914840698,0.8367952108383179,0.996836245059967,1.0,64.0
1463.0,16.0,24.0,16.0,8.0,372.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9482033252716064,0.940060019493103,5.0,0.995232343673706,0.8367952108383179,0.996836245059967,1.0,64.0
1464.0,16.0,24.0,16.0,8.0,373.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9378793835639954,0.9251431226730347,5.0,0.9883930683135986,0.8367952108383179,0.996836245059967,1.0,64.0
1465.0,16.0,24.0,16.0,8.0,374.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.923563539981842,0.9082778692245483,5.0,0.9833403825759888,0.8367952108383179,0.996836245059967,1.0,64.0
1466.0,16.0,24.0,16.0,8.0,375.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9318843483924866,0.9129493236541748,5.0,0.9745934009552002,0.8367952108383179,0.996836245059967,1.0,64.0
1467.0,16.0,24.0,16.0,8.0,376.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9318747520446777,0.9129440784454346,5.0,0.9746048450469971,0.8367952108383179,0.996836245059967,0.9999999403953552,64.0
1468.0,16.0,24.0,16.0,8.0,376.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9113364219665527,0.8931317329406738,5.0,0.9764841198921204,0.8367952108383179,0.996836245059967,1.0,64.0
1469.0,16.0,24.0,16.0,8.0,376.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9121384620666504,0.8963020443916321,5.0,0.9821335673332214,0.8367952108383179,0.996836245059967,1.0,64.0
1470.0,16.0,24.0,16.0,8.0,376.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9007734656333923,0.8820231556892395,5.0,0.9750783443450928,0.8367952108383179,0.996836245059967,1.0,64.0
1471.0,16.0,24.0,16.0,8.0,376.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9090407490730286,0.8894801735877991,5.0,0.9729192852973938,0.8367952108383179,0.996836245059967,0.9999999403953552,64.0
1472.0,16.0,24.0,16.0,8.0,376.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8971226215362549,0.8747369050979614,5.0,0.9647378921508789,0.8367952108383179,0.996836245059967,0.9999999403953552,64.0
1473.0,16.0,24.0,16.0,8.0,376.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9059202671051025,0.887085497379303,5.0,0.9748572707176208,0.8367952108383179,0.996836245059967,1.0,64.0
1474.0,16.0,24.0,16.0,8.0,376.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9059492349624634,0.8871159553527832,5.0,0.9748609662055969,0.8367952108383179,0.996836245059967,1.0,64.0
1475.0,16.0,24.0,16.0,8.0,376.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8649463653564453,0.8408380746841431,5.0,0.9592621326446533,0.8367952108383179,0.996836245059967,1.0,64.0
1476.0,16.0,24.0,16.0,8.0,376.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8481253981590271,0.8275818824768066,5.0,0.9701871275901794,0.8367952108383179,0.996836245059967,1.0,64.0
1477.0,16.0,24.0,16.0,8.0,376.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8474541306495667,0.8268724679946899,5.0,0.9700785279273987,0.8367952108383179,0.996836245059967,1.0,64.0
1478.0,16.0,24.0,16.0,8.0,376.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9094952344894409,0.8985108733177185,5.0,0.9913486838340759,0.8367952108383179,0.996836245059967,1.0,64.0
1479.0,16.0,24.0,16.0,8.0,377.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.909969687461853,0.8992039561271667,5.0,0.9916877150535583,0.8367952108383179,0.996836245059967,1.0,64.0
1480.0,16.0,24.0,16.0,8.0,377.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8783677816390991,0.8594995737075806,5.0,0.9747692942619324,0.8367952108383179,0.996836245059967,0.9999999403953552,64.0
1481.0,16.0,24.0,16.0,8.0,377.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8047153949737549,0.7552244067192078,15.0,0.8428212404251099,0.8367952108383179,0.996836245059967,1.0,64.0
1482.0,16.0,24.0,16.0,8.0,377.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8440127372741699,0.7959250807762146,15.0,0.8506758213043213,0.8367952108383179,0.996836245059967,1.0,64.0
1483.0,16.0,24.0,16.0,8.0,377.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8567491769790649,0.8035883903503418,15.0,0.8217188119888306,0.8367952108383179,0.996836245059967,0.9999999403953552,64.0
1484.0,16.0,24.0,16.0,8.0,377.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.841119110584259,0.7885055541992188,15.0,0.8249135613441467,0.8367952108383179,0.996836245059967,1.0,64.0
1485.0,16.0,24.0,16.0,8.0,377.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.841119110584259,0.7885055541992188,15.0,0.8249135613441467,0.8367952108383179,0.996836245059967,1.0,64.0
1486.0,16.0,24.0,16.0,8.0,377.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8629111051559448,0.8070117235183716,15.0,0.8054973483085632,0.8367952108383179,0.996836245059967,1.0,64.0
1487.0,16.0,24.0,16.0,8.0,377.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.831831693649292,0.7716742157936096,15.0,0.7796035408973694,0.8367952108383179,0.996836245059967,1.0,64.0
1488.0,16.0,24.0,16.0,8.0,377.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.831831693649292,0.7716742157936096,15.0,0.7796035408973694,0.8367952108383179,0.996836245059967,1.0,64.0
1489.0,16.0,24.0,16.0,8.0,377.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8486191630363464,0.7900290489196777,15.0,0.7892208099365234,0.8367952108383179,0.996836245059967,1.0,64.0
1490.0,16.0,24.0,16.0,8.0,377.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8486191630363464,0.7900290489196777,15.0,0.7892208099365234,0.8367952108383179,0.996836245059967,1.0,64.0
1491.0,16.0,24.0,16.0,8.0,377.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8579201698303223,0.7968564629554749,15.0,0.7740018963813782,0.8367952108383179,0.996836245059967,0.9999999403953552,64.0
1492.0,16.0,24.0,16.0,8.0,377.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8579201698303223,0.7968564629554749,15.0,0.7740018963813782,0.8367952108383179,0.996836245059967,0.9999999403953552,64.0
1493.0,16.0,24.0,16.0,8.0,377.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8312392830848694,0.7765489816665649,15.0,0.8127049803733826,0.8367952108383179,0.996836245059967,1.0,64.0
1494.0,16.0,24.0,16.0,8.0,377.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.839753270149231,0.7761226296424866,15.0,0.7579892873764038,0.8367952108383179,0.996836245059967,1.0,64.0
1495.0,16.0,24.0,16.0,8.0,377.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.827832818031311,0.7673357725143433,15.0,0.7775080800056458,0.8367952108383179,0.996836245059967,0.9999999403953552,64.0
1496.0,16.0,24.0,16.0,8.0,377.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8154650926589966,0.7600532174110413,15.0,0.8084120750427246,0.8367952108383179,0.996836245059967,1.0,64.0
1497.0,16.0,24.0,16.0,8.0,377.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8263868689537048,0.7714676856994629,15.0,0.8113461136817932,0.8367952108383179,0.996836245059967,1.0,64.0
1498.0,16.0,24.0,16.0,8.0,377.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8326658010482788,0.7773581147193909,15.0,0.8090334534645081,0.8367952108383179,0.996836245059967,1.0,64.0
1499.0,16.0,24.0,16.0,8.0,377.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8178350925445557,0.7570863962173462,15.0,0.7759525179862976,0.8367952108383179,0.996836245059967,0.9999999403953552,64.0
1500.0,16.0,24.0,16.0,8.0,377.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8331539034843445,0.781345009803772,15.0,0.8295822143554688,0.8367952108383179,0.996836245059967,1.0,64.0
1501.0,16.0,24.0,16.0,8.0,377.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8135935068130493,0.7508041262626648,15.0,0.7632594108581543,0.8367952108383179,0.996836245059967,1.0,64.0
1502.0,16.0,24.0,16.0,8.0,377.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8266075849533081,0.7717257738113403,15.0,0.8115681409835815,0.8367952108383179,0.996836245059967,0.9999999403953552,64.0
1503.0,16.0,24.0,16.0,8.0,377.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8257402181625366,0.7751566767692566,15.0,0.8366206884384155,0.8367952108383179,0.996836245059967,1.0,64.0
1504.0,16.0,24.0,16.0,8.0,377.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8182803392410278,0.7686182856559753,15.0,0.8418552279472351,0.8367952108383179,0.996836245059967,1.0,64.0
