frame,update_applied,grad_m10_Upsample,grad_m11_Concat,grad_m12_C2f,grad_m13_Upsample,grad_m14_Concat,grad_m15_C2f,grad_m16_Conv,grad_m17_Concat,grad_m18_C2f,grad_m19_Conv,grad_m20_Concat,grad_m21_C2f,grad_m22_Detect,delta_m10_Upsample,delta_m11_Concat,delta_m12_C2f,delta_m13_Upsample,delta_m14_Concat,delta_m15_C2f,delta_m16_Conv,delta_m17_Concat,delta_m18_C2f,delta_m19_Conv,delta_m20_Concat,delta_m21_C2f,delta_m22_Detect
118,1,0.00000000e+00,0.00000000e+00,4.35759971e+02,0.00000000e+00,0.00000000e+00,2.90213111e+02,1.94341342e+02,0.00000000e+00,4.22611943e+02,2.31484387e+02,0.00000000e+00,3.95957660e+02,4.52364279e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.18135120e-03
119,1,0.00000000e+00,0.00000000e+00,4.34206905e+02,0.00000000e+00,0.00000000e+00,2.91121911e+02,1.95715851e+02,0.00000000e+00,4.24530735e+02,2.33382763e+02,0.00000000e+00,3.98956253e+02,4.57299413e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.92253179e-03
120,1,0.00000000e+00,0.00000000e+00,4.38610669e+02,0.00000000e+00,0.00000000e+00,2.95389329e+02,1.99057430e+02,0.00000000e+00,4.31585475e+02,2.37989237e+02,0.00000000e+00,4.06697824e+02,4.66623037e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.16586724e-03
121,1,0.00000000e+00,0.00000000e+00,4.48659957e+02,0.00000000e+00,0.00000000e+00,3.01422670e+02,2.03607503e+02,0.00000000e+00,4.41382449e+02,2.42740137e+02,0.00000000e+00,4.13753819e+02,4.74560008e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.24306615e-03
122,1,0.00000000e+00,0.00000000e+00,4.59389086e+02,0.00000000e+00,0.00000000e+00,3.08924064e+02,2.09382907e+02,0.00000000e+00,4.53389382e+02,2.48674729e+02,0.00000000e+00,4.23379968e+02,4.84779792e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.30584587e-03
123,1,0.00000000e+00,0.00000000e+00,4.69743057e+02,0.00000000e+00,0.00000000e+00,3.12435407e+02,2.12743592e+02,0.00000000e+00,4.66249104e+02,2.52740736e+02,0.00000000e+00,4.30050390e+02,4.96936640e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.71845025e-03
124,1,0.00000000e+00,0.00000000e+00,4.78126604e+02,0.00000000e+00,0.00000000e+00,3.18055555e+02,2.17078396e+02,0.00000000e+00,4.76597443e+02,2.58737266e+02,0.00000000e+00,4.41088614e+02,5.06618720e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.42789430e-03
125,1,0.00000000e+00,0.00000000e+00,4.80772327e+02,0.00000000e+00,0.00000000e+00,3.20797046e+02,2.19398192e+02,0.00000000e+00,4.81012545e+02,2.61139568e+02,0.00000000e+00,4.45561098e+02,5.12963061e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.05740208e-03
126,1,0.00000000e+00,0.00000000e+00,4.85064981e+02,0.00000000e+00,0.00000000e+00,3.24357940e+02,2.22580568e+02,0.00000000e+00,4.87728610e+02,2.65383149e+02,0.00000000e+00,4.53439613e+02,5.21979668e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.04210266e-03
127,1,0.00000000e+00,0.00000000e+00,4.91625394e+02,0.00000000e+00,0.00000000e+00,3.29336251e+02,2.26219011e+02,0.00000000e+00,4.96405891e+02,2.70176093e+02,0.00000000e+00,4.62178504e+02,5.30453343e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.06907408e-03
128,1,0.00000000e+00,0.00000000e+00,4.95108460e+02,0.00000000e+00,0.00000000e+00,3.32835997e+02,2.28748507e+02,0.00000000e+00,5.01591669e+02,2.72933451e+02,0.00000000e+00,4.67244958e+02,5.35246067e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.96733081e-03
129,0,,,,,,,,,,,,,,,,,,,,,,,,,,
130,0,,,,,,,,,,,,,,,,,,,,,,,,,,
131,0,,,,,,,,,,,,,,,,,,,,,,,,,,
132,0,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1,0.00000000e+00,0.00000000e+00,4.92483444e+02,0.00000000e+00,0.00000000e+00,3.32819433e+02,2.29662689e+02,0.00000000e+00,5.00798826e+02,2.72898705e+02,0.00000000e+00,4.66706124e+02,5.35403019e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.55367734e-03
134,0,,,,,,,,,,,,,,,,,,,,,,,,,,
135,0,,,,,,,,,,,,,,,,,,,,,,,,,,
136,0,,,,,,,,,,,,,,,,,,,,,,,,,,
137,0,,,,,,,,,,,,,,,,,,,,,,,,,,
138,0,,,,,,,,,,,,,,,,,,,,,,,,,,
139,0,,,,,,,,,,,,,,,,,,,,,,,,,,
140,0,,,,,,,,,,,,,,,,,,,,,,,,,,
141,0,,,,,,,,,,,,,,,,,,,,,,,,,,
142,0,,,,,,,,,,,,,,,,,,,,,,,,,,
143,0,,,,,,,,,,,,,,,,,,,,,,,,,,
144,0,,,,,,,,,,,,,,,,,,,,,,,,,,
145,0,,,,,,,,,,,,,,,,,,,,,,,,,,
146,0,,,,,,,,,,,,,,,,,,,,,,,,,,
147,0,,,,,,,,,,,,,,,,,,,,,,,,,,
148,0,,,,,,,,,,,,,,,,,,,,,,,,,,
149,0,,,,,,,,,,,,,,,,,,,,,,,,,,
150,0,,,,,,,,,,,,,,,,,,,,,,,,,,
151,0,,,,,,,,,,,,,,,,,,,,,,,,,,
152,0,,,,,,,,,,,,,,,,,,,,,,,,,,
153,0,,,,,,,,,,,,,,,,,,,,,,,,,,
154,0,,,,,,,,,,,,,,,,,,,,,,,,,,
155,0,,,,,,,,,,,,,,,,,,,,,,,,,,
156,0,,,,,,,,,,,,,,,,,,,,,,,,,,
157,0,,,,,,,,,,,,,,,,,,,,,,,,,,
158,0,,,,,,,,,,,,,,,,,,,,,,,,,,
159,0,,,,,,,,,,,,,,,,,,,,,,,,,,
160,0,,,,,,,,,,,,,,,,,,,,,,,,,,
161,0,,,,,,,,,,,,,,,,,,,,,,,,,,
162,0,,,,,,,,,,,,,,,,,,,,,,,,,,
163,0,,,,,,,,,,,,,,,,,,,,,,,,,,
164,0,,,,,,,,,,,,,,,,,,,,,,,,,,
165,0,,,,,,,,,,,,,,,,,,,,,,,,,,
166,0,,,,,,,,,,,,,,,,,,,,,,,,,,
167,0,,,,,,,,,,,,,,,,,,,,,,,,,,
168,0,,,,,,,,,,,,,,,,,,,,,,,,,,
169,0,,,,,,,,,,,,,,,,,,,,,,,,,,
170,0,,,,,,,,,,,,,,,,,,,,,,,,,,
171,0,,,,,,,,,,,,,,,,,,,,,,,,,,
172,0,,,,,,,,,,,,,,,,,,,,,,,,,,
173,0,,,,,,,,,,,,,,,,,,,,,,,,,,
174,0,,,,,,,,,,,,,,,,,,,,,,,,,,
175,0,,,,,,,,,,,,,,,,,,,,,,,,,,
176,0,,,,,,,,,,,,,,,,,,,,,,,,,,
177,0,,,,,,,,,,,,,,,,,,,,,,,,,,
178,0,,,,,,,,,,,,,,,,,,,,,,,,,,
179,0,,,,,,,,,,,,,,,,,,,,,,,,,,
180,0,,,,,,,,,,,,,,,,,,,,,,,,,,
181,0,,,,,,,,,,,,,,,,,,,,,,,,,,
182,0,,,,,,,,,,,,,,,,,,,,,,,,,,
183,0,,,,,,,,,,,,,,,,,,,,,,,,,,
184,0,,,,,,,,,,,,,,,,,,,,,,,,,,
185,0,,,,,,,,,,,,,,,,,,,,,,,,,,
186,0,,,,,,,,,,,,,,,,,,,,,,,,,,
187,0,,,,,,,,,,,,,,,,,,,,,,,,,,
188,0,,,,,,,,,,,,,,,,,,,,,,,,,,
189,0,,,,,,,,,,,,,,,,,,,,,,,,,,
190,0,,,,,,,,,,,,,,,,,,,,,,,,,,
191,0,,,,,,,,,,,,,,,,,,,,,,,,,,
192,0,,,,,,,,,,,,,,,,,,,,,,,,,,
193,0,,,,,,,,,,,,,,,,,,,,,,,,,,
194,0,,,,,,,,,,,,,,,,,,,,,,,,,,
195,0,,,,,,,,,,,,,,,,,,,,,,,,,,
196,0,,,,,,,,,,,,,,,,,,,,,,,,,,
197,0,,,,,,,,,,,,,,,,,,,,,,,,,,
198,0,,,,,,,,,,,,,,,,,,,,,,,,,,
199,0,,,,,,,,,,,,,,,,,,,,,,,,,,
200,0,,,,,,,,,,,,,,,,,,,,,,,,,,
201,0,,,,,,,,,,,,,,,,,,,,,,,,,,
202,0,,,,,,,,,,,,,,,,,,,,,,,,,,
203,0,,,,,,,,,,,,,,,,,,,,,,,,,,
204,0,,,,,,,,,,,,,,,,,,,,,,,,,,
205,0,,,,,,,,,,,,,,,,,,,,,,,,,,
206,0,,,,,,,,,,,,,,,,,,,,,,,,,,
207,0,,,,,,,,,,,,,,,,,,,,,,,,,,
208,0,,,,,,,,,,,,,,,,,,,,,,,,,,
209,0,,,,,,,,,,,,,,,,,,,,,,,,,,
210,0,,,,,,,,,,,,,,,,,,,,,,,,,,
211,0,,,,,,,,,,,,,,,,,,,,,,,,,,
212,0,,,,,,,,,,,,,,,,,,,,,,,,,,
213,0,,,,,,,,,,,,,,,,,,,,,,,,,,
214,0,,,,,,,,,,,,,,,,,,,,,,,,,,
215,0,,,,,,,,,,,,,,,,,,,,,,,,,,
216,0,,,,,,,,,,,,,,,,,,,,,,,,,,
217,0,,,,,,,,,,,,,,,,,,,,,,,,,,
218,0,,,,,,,,,,,,,,,,,,,,,,,,,,
219,0,,,,,,,,,,,,,,,,,,,,,,,,,,
220,0,,,,,,,,,,,,,,,,,,,,,,,,,,
221,0,,,,,,,,,,,,,,,,,,,,,,,,,,
222,0,,,,,,,,,,,,,,,,,,,,,,,,,,
223,0,,,,,,,,,,,,,,,,,,,,,,,,,,
224,0,,,,,,,,,,,,,,,,,,,,,,,,,,
225,0,,,,,,,,,,,,,,,,,,,,,,,,,,
226,0,,,,,,,,,,,,,,,,,,,,,,,,,,
227,0,,,,,,,,,,,,,,,,,,,,,,,,,,
228,0,,,,,,,,,,,,,,,,,,,,,,,,,,
229,0,,,,,,,,,,,,,,,,,,,,,,,,,,
230,0,,,,,,,,,,,,,,,,,,,,,,,,,,
231,0,,,,,,,,,,,,,,,,,,,,,,,,,,
232,0,,,,,,,,,,,,,,,,,,,,,,,,,,
233,0,,,,,,,,,,,,,,,,,,,,,,,,,,
234,0,,,,,,,,,,,,,,,,,,,,,,,,,,
235,1,0.00000000e+00,0.00000000e+00,4.93892265e+02,0.00000000e+00,0.00000000e+00,3.33234774e+02,2.30126227e+02,0.00000000e+00,5.02861315e+02,2.76142697e+02,0.00000000e+00,4.74189065e+02,5.44561570e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.48048180e-03
236,0,,,,,,,,,,,,,,,,,,,,,,,,,,
237,0,,,,,,,,,,,,,,,,,,,,,,,,,,
238,1,0.00000000e+00,0.00000000e+00,5.02349209e+02,0.00000000e+00,0.00000000e+00,3.38083172e+02,2.33044111e+02,0.00000000e+00,5.08959451e+02,2.80637335e+02,0.00000000e+00,4.81408086e+02,5.49279512e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.16264926e-03
239,0,,,,,,,,,,,,,,,,,,,,,,,,,,
240,0,,,,,,,,,,,,,,,,,,,,,,,,,,
241,0,,,,,,,,,,,,,,,,,,,,,,,,,,
242,0,,,,,,,,,,,,,,,,,,,,,,,,,,
243,0,,,,,,,,,,,,,,,,,,,,,,,,,,
244,0,,,,,,,,,,,,,,,,,,,,,,,,,,
245,0,,,,,,,,,,,,,,,,,,,,,,,,,,
246,0,,,,,,,,,,,,,,,,,,,,,,,,,,
247,0,,,,,,,,,,,,,,,,,,,,,,,,,,
248,0,,,,,,,,,,,,,,,,,,,,,,,,,,
249,0,,,,,,,,,,,,,,,,,,,,,,,,,,
250,0,,,,,,,,,,,,,,,,,,,,,,,,,,
251,0,,,,,,,,,,,,,,,,,,,,,,,,,,
252,0,,,,,,,,,,,,,,,,,,,,,,,,,,
253,0,,,,,,,,,,,,,,,,,,,,,,,,,,
254,0,,,,,,,,,,,,,,,,,,,,,,,,,,
255,0,,,,,,,,,,,,,,,,,,,,,,,,,,
256,0,,,,,,,,,,,,,,,,,,,,,,,,,,
257,0,,,,,,,,,,,,,,,,,,,,,,,,,,
258,0,,,,,,,,,,,,,,,,,,,,,,,,,,
259,0,,,,,,,,,,,,,,,,,,,,,,,,,,
260,0,,,,,,,,,,,,,,,,,,,,,,,,,,
261,0,,,,,,,,,,,,,,,,,,,,,,,,,,
262,1,0.00000000e+00,0.00000000e+00,5.03805988e+02,0.00000000e+00,0.00000000e+00,3.38683792e+02,2.33454829e+02,0.00000000e+00,5.09944909e+02,2.81141875e+02,0.00000000e+00,4.82055972e+02,5.49481668e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.73081990e-03
263,1,0.00000000e+00,0.00000000e+00,5.07300463e+02,0.00000000e+00,0.00000000e+00,3.40047715e+02,2.33498501e+02,0.00000000e+00,5.11647036e+02,2.84670951e+02,0.00000000e+00,4.89129528e+02,5.54925790e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.70305046e-03
264,1,0.00000000e+00,0.00000000e+00,5.08929868e+02,0.00000000e+00,0.00000000e+00,3.41219894e+02,2.34122471e+02,0.00000000e+00,5.12346525e+02,2.88724697e+02,0.00000000e+00,5.00215481e+02,5.66937726e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.93810299e-03
265,1,0.00000000e+00,0.00000000e+00,5.14924068e+02,0.00000000e+00,0.00000000e+00,3.46844749e+02,2.37075400e+02,0.00000000e+00,5.17476239e+02,2.92684047e+02,0.00000000e+00,5.05701738e+02,5.72710665e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.80050080e-03
266,1,0.00000000e+00,0.00000000e+00,5.15467120e+02,0.00000000e+00,0.00000000e+00,3.47401579e+02,2.38156862e+02,0.00000000e+00,5.19243425e+02,2.94210506e+02,0.00000000e+00,5.07836648e+02,5.75008740e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.42066236e-03
267,1,0.00000000e+00,0.00000000e+00,5.17933173e+02,0.00000000e+00,0.00000000e+00,3.49718574e+02,2.40128797e+02,0.00000000e+00,5.22770565e+02,2.97722884e+02,0.00000000e+00,5.13549997e+02,5.80585464e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.43903855e-03
268,1,0.00000000e+00,0.00000000e+00,5.20839343e+02,0.00000000e+00,0.00000000e+00,3.51752975e+02,2.41917418e+02,0.00000000e+00,5.26146187e+02,3.01265150e+02,0.00000000e+00,5.19819626e+02,5.86792753e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.51130776e-03
269,1,0.00000000e+00,0.00000000e+00,5.21288251e+02,0.00000000e+00,0.00000000e+00,3.52460080e+02,2.43038150e+02,0.00000000e+00,5.28278138e+02,3.02921293e+02,0.00000000e+00,5.22153818e+02,5.89745008e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.24736322e-03
270,0,,,,,,,,,,,,,,,,,,,,,,,,,,
271,1,0.00000000e+00,0.00000000e+00,5.23186261e+02,0.00000000e+00,0.00000000e+00,3.53737090e+02,2.44034889e+02,0.00000000e+00,5.30306560e+02,3.04552950e+02,0.00000000e+00,5.24913140e+02,5.92874994e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.16682302e-03
272,1,0.00000000e+00,0.00000000e+00,5.26117726e+02,0.00000000e+00,0.00000000e+00,3.57116834e+02,2.45545961e+02,0.00000000e+00,5.33836287e+02,3.10491310e+02,0.00000000e+00,5.39172461e+02,6.07221289e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.91553276e-03
273,1,0.00000000e+00,0.00000000e+00,5.24650752e+02,0.00000000e+00,0.00000000e+00,3.57289871e+02,2.45748942e+02,0.00000000e+00,5.34100579e+02,3.10800608e+02,0.00000000e+00,5.39098209e+02,6.08226639e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.52443063e-03
274,1,0.00000000e+00,0.00000000e+00,5.25790776e+02,0.00000000e+00,0.00000000e+00,3.58290595e+02,2.47018467e+02,0.00000000e+00,5.35662577e+02,3.11625110e+02,0.00000000e+00,5.39669346e+02,6.09877031e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.32202038e-03
275,1,0.00000000e+00,0.00000000e+00,5.27513713e+02,0.00000000e+00,0.00000000e+00,3.59973299e+02,2.48376836e+02,0.00000000e+00,5.37989670e+02,3.13598408e+02,0.00000000e+00,5.42443086e+02,6.12904782e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.00890734e-03
276,1,0.00000000e+00,0.00000000e+00,5.37893295e+02,0.00000000e+00,0.00000000e+00,3.67668281e+02,2.53033649e+02,0.00000000e+00,5.46026920e+02,3.18580927e+02,0.00000000e+00,5.49201451e+02,6.19891093e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.16557695e-03
277,1,0.00000000e+00,0.00000000e+00,5.38335565e+02,0.00000000e+00,0.00000000e+00,3.68231453e+02,2.53735607e+02,0.00000000e+00,5.47432462e+02,3.20451509e+02,0.00000000e+00,5.52853479e+02,6.23723183e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.04860258e-03
278,1,0.00000000e+00,0.00000000e+00,5.37766490e+02,0.00000000e+00,0.00000000e+00,3.68892240e+02,2.54377355e+02,0.00000000e+00,5.48731208e+02,3.20634107e+02,0.00000000e+00,5.52618705e+02,6.24504402e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.66516472e-03
279,1,0.00000000e+00,0.00000000e+00,5.37697841e+02,0.00000000e+00,0.00000000e+00,3.69590159e+02,2.55074220e+02,0.00000000e+00,5.50277682e+02,3.20818549e+02,0.00000000e+00,5.52309437e+02,6.25038611e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.66863522e-03
280,1,0.00000000e+00,0.00000000e+00,5.38443761e+02,0.00000000e+00,0.00000000e+00,3.69602128e+02,2.55264552e+02,0.00000000e+00,5.51628957e+02,3.23544169e+02,0.00000000e+00,5.57092767e+02,6.27506427e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.93957934e-03
281,1,0.00000000e+00,0.00000000e+00,5.41204612e+02,0.00000000e+00,0.00000000e+00,3.71641174e+02,2.56577026e+02,0.00000000e+00,5.55120449e+02,3.28395950e+02,0.00000000e+00,5.65582200e+02,6.33949445e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.94122900e-03
282,1,0.00000000e+00,0.00000000e+00,5.47880565e+02,0.00000000e+00,0.00000000e+00,3.76350296e+02,2.59199915e+02,0.00000000e+00,5.59209512e+02,3.30000719e+02,0.00000000e+00,5.66495925e+02,6.34214603e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.83369101e-03
283,1,0.00000000e+00,0.00000000e+00,5.50407476e+02,0.00000000e+00,0.00000000e+00,3.78212657e+02,2.59604651e+02,0.00000000e+00,5.61471343e+02,3.32922622e+02,0.00000000e+00,5.71922762e+02,6.39357237e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.72575732e-03
284,0,,,,,,,,,,,,,,,,,,,,,,,,,,
285,1,0.00000000e+00,0.00000000e+00,5.52905531e+02,0.00000000e+00,0.00000000e+00,3.81468359e+02,2.61457526e+02,0.00000000e+00,5.65733956e+02,3.37224403e+02,0.00000000e+00,5.79493633e+02,6.46620616e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.76547691e-03
286,1,0.00000000e+00,0.00000000e+00,5.57582310e+02,0.00000000e+00,0.00000000e+00,3.86217889e+02,2.64014229e+02,0.00000000e+00,5.71120699e+02,3.41959165e+02,0.00000000e+00,5.87504097e+02,6.53995146e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.22945356e-03
287,1,0.00000000e+00,0.00000000e+00,5.59167613e+02,0.00000000e+00,0.00000000e+00,3.88246464e+02,2.65290594e+02,0.00000000e+00,5.73551608e+02,3.44463411e+02,0.00000000e+00,5.92003477e+02,6.58947583e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.35574469e-03
288,1,0.00000000e+00,0.00000000e+00,5.61598722e+02,0.00000000e+00,0.00000000e+00,3.90431194e+02,2.66687614e+02,0.00000000e+00,5.76987011e+02,3.47494390e+02,0.00000000e+00,5.97719301e+02,6.65354292e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.88114955e-03
289,1,0.00000000e+00,0.00000000e+00,5.64027662e+02,0.00000000e+00,0.00000000e+00,3.93085929e+02,2.68309800e+02,0.00000000e+00,5.80809520e+02,3.51293684e+02,0.00000000e+00,6.04913765e+02,6.74038616e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.55265132e-03
290,0,,,,,,,,,,,,,,,,,,,,,,,,,,
291,0,,,,,,,,,,,,,,,,,,,,,,,,,,
