frame,path,teacher_conf,accepted,accepted_final,passed_base_gate,passed_motion_gate,passed_persistence_gate,teacher_num_candidates,teacher_selected_rank,teacher_selected_score,teacher_selected_score_conf,teacher_selected_score_temporal,persistence_count,temporal_iou,persistence_iou,center_shift_frac,area_ratio,num_pseudo_boxes_used,buffer_size,update_event_triggered,update_applied,updates_this_frame,batch_size_used,det_loss,total_loss,coverage_buffer_size,coverage_entries_added,coverage_entries_sampled,coverage_loss,coverage_region_entries_skipped,coverage_region_mean_student_conf,coverage_region_mean_teacher_conf,coverage_region_mean_conf_gap,teacher_latency_ms,student_post_conf,student_post_latency_ms,update_latency_ms,frame_latency_ms
1733,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01734.jpg,0.260749,0,0,0,1,0,1,1,0.260749,0.260749,0.000000,0,,,,,4,32,1,1,1,4,5.328585,5.328585,0,0,0,0.000000,0,,,,15.960,0.058922,13.875,616.868,664.535
1734,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01735.jpg,0.279125,0,0,0,0,0,1,1,0.279125,0.279125,0.000000,0,,,0.250300,1.515388,4,32,1,1,1,4,3.961605,3.961605,0,0,0,0.000000,0,,,,13.873,0.062304,14.338,421.331,465.029
1735,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01736.jpg,0.275071,0,0,0,1,0,1,1,1.273181,0.275071,0.998110,0,,,0.000085,1.000881,4,32,1,1,1,4,4.540717,4.540717,0,0,0,0.000000,0,,,,13.880,0.063063,14.012,689.593,734.311
1736,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01737.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.951355,3.951355,0,0,0,0.000000,0,,,,13.757,0.745270,14.132,688.755,732.720
1737,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01738.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.070097,4.070097,0,0,0,0.000000,0,,,,13.950,0.836634,16.225,601.121,646.713
1738,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01739.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.186250,4.186250,0,0,0,0.000000,0,,,,13.794,0.835745,13.976,568.385,613.475
1739,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01740.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.262334,7.262334,0,0,0,0.000000,0,,,,14.331,0.856165,14.463,694.624,738.547
1740,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01741.jpg,0.320509,0,0,0,1,0,1,1,0.320509,0.320509,0.000000,0,,,,,4,32,1,1,1,4,4.111567,4.111567,0,0,0,0.000000,0,,,,14.066,0.892081,13.933,773.372,819.020
1741,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01742.jpg,0.386694,0,0,0,1,0,1,1,1.366165,0.386694,0.979470,0,,,0.001046,1.001513,4,32,1,1,1,4,6.646308,6.646308,0,0,0,0.000000,0,,,,13.543,0.896425,16.069,686.999,733.006
1742,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01743.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,8.090940,8.090940,0,0,0,0.000000,0,,,,14.644,0.704918,14.091,736.746,782.444
1743,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01744.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.993929,3.993929,0,0,0,0.000000,0,,,,14.193,0.707284,15.119,469.502,514.136
1744,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01745.jpg,0.338777,0,0,0,1,0,1,1,0.338777,0.338777,0.000000,0,,,,,4,32,1,1,1,4,4.205515,4.205515,0,0,0,0.000000,0,,,,13.832,0.466585,14.072,432.054,479.229
1745,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01746.jpg,0.384203,0,0,0,1,0,1,1,1.380341,0.384203,0.996138,0,,,0.000191,1.001498,4,32,1,1,1,4,4.470740,4.470740,0,0,0,0.000000,0,,,,13.996,0.470471,14.715,662.337,708.313
1746,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01747.jpg,0.253567,0,0,0,1,0,1,1,0.842590,0.253567,0.589022,0,,,0.045533,1.156385,4,32,1,1,1,4,3.950969,3.950969,0,0,0,0.000000,0,,,,14.684,0.824062,15.532,430.106,477.066
1747,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01748.jpg,0.392058,0,0,0,0,0,1,1,0.392058,0.392058,0.000000,0,,,0.169772,16.791708,4,32,1,1,1,4,4.008745,4.008745,0,0,0,0.000000,0,,,,13.914,0.895840,14.272,306.820,354.283
1748,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01749.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.598343,4.598343,0,0,0,0.000000,0,,,,14.111,0.360357,14.321,739.206,782.427
1749,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01750.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.928661,3.928661,0,0,0,0.000000,0,,,,13.930,0.389485,14.103,481.130,524.019
1750,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01751.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.355138,4.355138,0,0,0,0.000000,0,,,,13.537,0.392181,14.148,693.171,736.808
1751,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01752.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.719196,4.719196,0,0,0,0.000000,0,,,,14.639,0.202436,14.726,740.498,785.279
1752,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01753.jpg,0.281818,0,0,0,1,0,1,1,0.281818,0.281818,0.000000,0,,,,,4,32,1,1,1,4,3.973661,3.973661,0,0,0,0.000000,0,,,,13.870,0.047648,14.106,560.151,603.504
1753,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01754.jpg,0.557530,0,0,0,1,0,1,1,1.023592,0.557530,0.466062,0,,,0.066477,1.219428,4,32,1,1,1,4,4.079629,4.079629,0,0,0,0.000000,0,,,,13.809,0.146301,14.104,374.630,419.558
1754,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01755.jpg,0.411468,0,0,0,1,0,1,1,1.031002,0.411468,0.619534,0,,,0.039336,1.158860,4,32,1,1,1,4,3.907755,3.907755,0,0,0,0.000000,0,,,,14.052,0.193100,14.256,643.562,688.997
1755,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01756.jpg,0.400555,0,0,0,1,0,1,1,1.399802,0.400555,0.999247,0,,,0.000026,1.000363,4,32,1,1,1,4,4.666682,4.666682,0,0,0,0.000000,0,,,,14.084,0.195678,14.140,646.226,691.467
1756,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01757.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.829700,4.829700,0,0,0,0.000000,0,,,,13.545,0.169737,13.840,412.749,454.510
1757,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01758.jpg,0.559446,0,0,0,1,0,1,1,0.559446,0.559446,0.000000,0,,,,,4,32,1,1,1,4,4.394661,4.394661,0,0,0,0.000000,0,,,,13.795,0.050920,14.063,887.984,932.606
1758,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01759.jpg,0.399312,0,0,0,1,0,1,1,1.371169,0.399312,0.971857,0,,,0.000850,1.002226,4,32,1,1,1,4,3.959790,3.959790,0,0,0,0.000000,0,,,,13.799,0.163054,13.998,601.536,645.147
1759,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01760.jpg,0.466998,0,0,0,1,0,1,1,0.676798,0.466998,0.209801,0,,,0.105414,1.501115,4,32,1,1,1,4,3.927530,3.927530,0,0,0,0.000000,0,,,,14.020,0.022107,14.305,561.444,606.861
1760,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01761.jpg,0.386658,0,0,0,1,0,1,1,0.764695,0.386658,0.378037,0,,,0.076972,1.296040,4,32,1,1,1,4,5.744181,5.744181,0,0,0,0.000000,0,,,,14.330,0.016177,14.097,685.515,730.117
1761,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01762.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.920640,3.920640,0,0,0,0.000000,0,,,,14.451,0.056347,14.282,558.872,602.901
1762,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01763.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.071777,4.071777,0,0,0,0.000000,0,,,,14.184,0.016234,14.389,420.764,465.744
1763,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01764.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.094940,4.094940,0,0,0,0.000000,0,,,,13.955,0.011362,14.754,650.182,693.738
1764,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01765.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.949006,3.949006,0,0,0,0.000000,0,,,,14.458,0.011401,14.115,642.619,687.304
1765,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01766.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.908090,3.908090,0,0,0,0.000000,0,,,,13.667,0.010596,14.000,682.500,724.776
1766,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01767.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.875207,5.875207,0,0,0,0.000000,0,,,,13.787,0.008409,13.951,554.176,596.532
1767,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01768.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.171357,4.171357,0,0,0,0.000000,0,,,,13.525,0.006121,13.687,414.728,457.861
1768,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01769.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.989286,3.989286,0,0,0,0.000000,0,,,,13.393,0.007800,13.947,421.902,466.540
1769,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01770.jpg,0.459770,0,0,0,1,0,1,1,0.459770,0.459770,0.000000,0,,,,,4,32,1,1,1,4,3.814648,3.814648,0,0,0,0.000000,0,,,,13.913,0.029836,14.035,597.961,642.847
1770,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01771.jpg,0.446131,0,0,0,1,0,1,1,0.521001,0.446131,0.074870,0,,,0.172622,1.165599,4,32,1,1,1,4,4.303769,4.303769,0,0,0,0.000000,0,,,,14.532,0.013317,15.785,612.328,658.093
1771,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01772.jpg,0.558807,0,0,0,1,0,1,1,1.262365,0.558807,0.703557,0,,,0.031936,1.083358,4,32,1,1,1,4,4.082276,4.082276,0,0,0,0.000000,0,,,,13.357,0.025498,14.219,550.984,595.324
1772,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01773.jpg,0.283389,0,0,0,1,0,1,1,1.084307,0.283389,0.800918,0,,,0.020909,1.055979,4,32,1,1,1,4,3.950774,3.950774,0,0,0,0.000000,0,,,,13.928,0.029480,13.921,675.601,718.254
1773,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01774.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.028328,4.028328,0,0,0,0.000000,0,,,,13.957,0.022416,15.128,373.361,418.215
1774,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01775.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.043578,4.043578,0,0,0,0.000000,0,,,,13.220,0.005959,13.476,561.523,604.761
1775,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01776.jpg,0.304816,0,0,0,1,0,1,1,0.304816,0.304816,0.000000,0,,,,,4,32,1,1,1,4,3.968552,3.968552,0,0,0,0.000000,0,,,,14.025,0.004688,13.787,856.763,901.824
1776,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01777.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.900461,3.900461,0,0,0,0.000000,0,,,,14.055,0.016416,14.040,568.098,612.336
1777,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01778.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.937495,3.937495,0,0,0,0.000000,0,,,,13.888,0.024497,14.030,718.861,761.480
1778,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01779.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.145131,4.145131,0,0,0,0.000000,0,,,,13.865,0.014926,13.910,562.507,604.771
1779,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01780.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.060216,4.060216,0,0,0,0.000000,0,,,,13.866,0.023419,13.980,771.429,813.986
1780,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01781.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.866835,3.866835,0,0,0,0.000000,0,,,,13.779,0.013152,14.327,570.278,614.502
1781,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01782.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.846055,3.846055,0,0,0,0.000000,0,,,,14.165,0.025125,14.016,524.139,568.593
1782,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01783.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.902709,3.902709,0,0,0,0.000000,0,,,,13.494,0.006251,14.581,516.771,560.591
1783,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01784.jpg,0.283742,0,0,0,1,0,1,1,0.283742,0.283742,0.000000,0,,,,,4,32,1,1,1,4,3.974055,3.974055,0,0,0,0.000000,0,,,,14.134,0.005790,13.805,818.174,861.434
1784,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01785.jpg,0.283469,0,0,0,1,0,1,1,1.283269,0.283469,0.999801,0,,,0.000022,1.000054,4,32,1,1,1,4,5.422418,5.422418,0,0,0,0.000000,0,,,,13.578,0.005824,13.944,681.105,723.605
1785,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01786.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.911712,3.911712,0,0,0,0.000000,0,,,,13.777,0.096236,14.111,427.327,470.026
1786,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01787.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.955181,3.955181,0,0,0,0.000000,0,,,,13.663,0.096679,13.918,556.336,600.060
1787,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01788.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.049278,4.049278,0,0,0,0.000000,0,,,,14.786,0.043611,13.841,645.444,689.194
1788,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01789.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.979740,3.979740,0,0,0,0.000000,0,,,,13.754,0.043794,14.223,599.083,641.688
1789,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01790.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.900724,3.900724,0,0,0,0.000000,0,,,,14.201,0.095170,16.072,785.829,832.495
1790,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01791.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.914475,3.914475,0,0,0,0.000000,0,,,,14.782,0.095357,13.950,239.189,283.162
1791,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01792.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.126338,4.126338,0,0,0,0.000000,0,,,,13.592,0.005584,13.070,597.661,638.403
1792,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01793.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.020659,4.020659,0,0,0,0.000000,0,,,,13.246,0.004363,13.896,635.550,676.548
1793,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01794.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.136245,4.136245,0,0,0,0.000000,0,,,,14.067,0.007082,13.885,693.705,738.109
1794,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01795.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.739972,5.739972,0,0,0,0.000000,0,,,,14.119,0.026444,14.183,511.185,554.634
1795,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01796.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.912648,3.912648,0,0,0,0.000000,0,,,,14.191,0.103060,14.544,478.710,523.798
1796,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01797.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.810354,3.810354,0,0,0,0.000000,0,,,,14.333,0.074853,14.200,557.650,602.444
1797,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01798.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.758858,5.758858,0,0,0,0.000000,0,,,,13.890,0.017534,14.116,689.823,732.229
1798,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01799.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.251250,4.251250,0,0,0,0.000000,0,,,,13.763,0.023753,14.079,684.816,728.589
1799,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01800.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.881214,3.881214,0,0,0,0.000000,0,,,,13.039,0.003525,13.790,592.795,633.611
1800,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01801.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.955202,3.955202,0,0,0,0.000000,0,,,,13.434,0.019614,14.027,555.985,597.735
1801,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01802.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.025086,4.025086,0,0,0,0.000000,0,,,,13.246,0.026381,15.282,502.384,547.191
1802,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01803.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.143415,4.143415,0,0,0,0.000000,0,,,,14.918,0.031052,14.155,424.779,470.905
1803,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01804.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.990368,3.990368,0,0,0,0.000000,0,,,,13.662,0.043683,13.647,603.979,645.356
1804,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01805.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.935252,3.935252,0,0,0,0.000000,0,,,,13.938,0.038345,13.788,421.845,465.950
1805,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01806.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.842284,3.842284,0,0,0,0.000000,0,,,,14.560,0.012170,13.893,460.504,505.042
1806,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01807.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.168417,4.168417,0,0,0,0.000000,0,,,,14.150,0.006302,13.700,634.626,681.636
1807,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01808.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.066811,4.066811,0,0,0,0.000000,0,,,,13.575,0.004220,14.839,869.968,912.378
1808,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01809.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.014144,4.014144,0,0,0,0.000000,0,,,,13.690,0.003552,14.669,602.601,647.527
1809,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01810.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.985150,3.985150,0,0,0,0.000000,0,,,,13.705,0.023759,13.441,416.927,459.738
1810,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01811.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.898223,3.898223,0,0,0,0.000000,0,,,,13.947,0.049394,14.257,714.651,758.997
1811,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01812.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.381361,5.381361,0,0,0,0.000000,0,,,,14.092,0.027799,14.065,542.421,585.248
1812,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01813.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.194555,7.194555,0,0,0,0.000000,0,,,,14.269,0.019468,14.867,551.257,596.403
1813,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01814.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.082750,4.082750,0,0,0,0.000000,0,,,,13.927,0.042509,14.239,588.195,633.847
1814,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01815.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.720841,4.720841,0,0,0,0.000000,0,,,,13.138,0.002558,14.304,442.716,485.765
1815,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01816.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.980228,3.980228,0,0,0,0.000000,0,,,,14.139,0.003634,14.830,432.486,476.605
1816,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01817.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.926210,3.926210,0,0,0,0.000000,0,,,,13.741,0.011901,13.969,737.694,784.547
1817,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01818.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.121766,4.121766,0,0,0,0.000000,0,,,,14.132,0.012663,14.228,505.271,550.359
1818,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01819.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.531814,5.531814,0,0,0,0.000000,0,,,,13.813,0.011801,13.999,420.492,464.278
1819,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01820.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.731155,5.731155,0,0,0,0.000000,0,,,,13.507,0.023570,16.195,791.701,837.795
1820,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01821.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.836742,4.836742,0,0,0,0.000000,0,,,,13.468,0.013414,13.975,595.189,639.027
1821,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01822.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.982755,3.982755,0,0,0,0.000000,0,,,,13.714,0.020740,13.695,856.452,898.463
1822,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01823.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.927307,3.927307,0,0,0,0.000000,0,,,,13.793,0.010698,13.596,549.846,593.209
1823,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01824.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.931847,3.931847,0,0,0,0.000000,0,,,,13.951,0.046359,13.823,555.662,599.200
1824,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01825.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.499209,4.499209,0,0,0,0.000000,0,,,,13.829,0.010599,14.145,674.778,717.322
1825,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01826.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.929122,3.929122,0,0,0,0.000000,0,,,,13.100,0.054356,16.696,401.349,446.264
1826,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01827.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.837931,3.837931,0,0,0,0.000000,0,,,,13.725,0.041169,13.942,549.963,593.495
1827,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01828.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.577882,4.577882,0,0,0,0.000000,0,,,,13.857,0.041393,13.973,803.485,845.649
1828,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01829.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.869664,3.869664,0,0,0,0.000000,0,,,,13.474,0.011998,14.084,498.877,542.146
1829,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01830.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.859939,3.859939,0,0,0,0.000000,0,,,,13.952,0.034519,13.920,627.812,671.127
1830,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01831.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.044000,4.044000,0,0,0,0.000000,0,,,,12.984,0.009731,14.123,562.373,604.735
1831,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01832.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.053673,6.053673,0,0,0,0.000000,0,,,,13.915,0.011185,15.400,825.067,870.825
1832,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01833.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.134507,4.134507,0,0,0,0.000000,0,,,,15.209,0.011114,13.649,818.471,864.297
1833,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01834.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.907075,3.907075,0,0,0,0.000000,0,,,,13.899,0.006612,14.060,538.703,582.120
1834,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01835.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.846427,3.846427,0,0,0,0.000000,0,,,,13.805,0.011602,13.948,469.655,513.643
